ds,unique_id,y
2022-04-10,WI_2,1
2022-04-10,WI_3,3
2022-04-11,CA_1,0
2022-04-11,CA_2,4
2022-04-11,CA_3,4
2022-04-11,CA_4,0
2022-04-11,TX_1,2
2022-04-11,TX_2,0
2022-04-11,TX_3,2
2022-04-11,WI_1,3
2022-04-11,WI_2,4
2022-04-11,WI_3,2
2022-04-12,CA_1,1
2022-04-12,CA_2,3
2022-04-12,CA_3,2
2022-04-12,CA_4,1
2022-04-12,TX_1,1
2022-04-12,TX_2,1
2022-04-12,TX_3,0
2022-04-12,WI_1,7
2022-04-12,WI_2,2
2022-04-12,WI_3,1
2022-04-13,CA_1,9
2022-04-13,CA_2,0
2022-04-13,CA_3,4
2022-04-13,CA_4,0
2022-04-13,TX_1,2
2022-04-13,TX_2,0
2022-04-13,TX_3,1
2022-04-13,WI_1,2
2022-04-13,WI_2,0
2022-04-13,WI_3,2
2022-04-14,CA_1,0
2022-04-14,CA_2,0
2022-04-14,CA_3,4
2022-04-14,CA_4,0
2022-04-14,TX_1,1
2022-04-14,TX_2,1
2022-04-14,TX_3,1
2022-04-14,WI_1,3
2022-04-14,WI_2,0
2022-04-14,WI_3,4
2022-04-15,CA_1,0
2022-04-15,CA_2,0
2022-04-15,CA_3,3
2022-04-15,CA_4,0
2022-04-15,TX_1,0
2022-04-15,TX_2,1
2022-04-15,TX_3,2
2022-04-15,WI_1,1
2022-04-15,WI_2,0
2022-04-15,WI_3,3
2022-04-16,CA_1,1
2022-04-16,CA_2,0
2022-04-16,CA_3,0
2022-04-16,CA_4,0
2022-04-16,TX_1,1
2022-04-16,TX_2,0
2022-04-16,TX_3,2
2022-04-16,WI_1,13
2022-04-16,WI_2,5
2022-04-16,WI_3,5
2022-04-17,CA_1,5
2022-04-17,CA_2,0
2022-04-17,CA_3,1
2022-04-17,CA_4,0
2022-04-17,TX_1,0
2022-04-17,TX_2,1
2022-04-17,TX_3,1
2022-04-17,WI_1,1
2022-04-17,WI_2,1
2022-04-17,WI_3,2
2022-04-18,CA_1,6
2022-04-18,CA_2,1
2022-04-18,CA_3,2
2022-04-18,CA_4,1
2022-04-18,TX_1,0
2022-04-18,TX_2,0
2022-04-18,TX_3,1
2022-04-18,WI_1,2
2022-04-18,WI_2,0
2022-04-18,WI_3,0
2022-04-19,CA_1,6
2022-04-19,CA_2,3
2022-04-19,CA_3,5
2022-04-19,CA_4,0
2022-04-19,TX_1,0
2022-04-19,TX_2,1
2022-04-19,TX_3,0
2022-04-19,WI_1,9
2022-04-19,WI_2,3
2022-04-19,WI_3,0
2022-04-20,CA_1,0
2022-04-20,CA_2,4
2022-04-20,CA_3,3
2022-04-20,CA_4,0
2022-04-20,TX_1,1
2022-04-20,TX_2,2
2022-04-20,TX_3,0
2022-04-20,WI_1,2
2022-04-20,WI_2,0
2022-04-20,WI_3,0
2022-04-21,CA_1,0
2022-04-21,CA_2,2
2022-04-21,CA_3,3
2022-04-21,CA_4,2
2022-04-21,TX_1,1
2022-04-21,TX_2,2
2022-04-21,TX_3,0
2022-04-21,WI_1,1
2022-04-21,WI_2,0
2022-04-21,WI_3,0
2022-04-22,CA_1,1
2022-04-22,CA_2,2
2022-04-22,CA_3,2
2022-04-22,CA_4,0
2022-04-22,TX_1,0
2022-04-22,TX_2,0
2022-04-22,TX_3,1
2022-04-22,WI_1,2
2022-04-22,WI_2,3
2022-04-22,WI_3,3
2022-04-23,CA_1,1
2022-04-23,CA_2,0
2022-04-23,CA_3,1
2022-04-23,CA_4,0
2022-04-23,TX_1,0
2022-04-23,TX_2,0
2022-04-23,TX_3,3
2022-04-23,WI_1,2
2022-04-23,WI_2,0
2022-04-23,WI_3,0
2022-04-24,CA_1,1
2022-04-24,CA_2,2
2022-04-24,CA_3,7
2022-04-24,CA_4,0
2022-04-24,TX_1,1
2022-04-24,TX_2,1
2022-04-24,TX_3,1
2022-04-24,WI_1,3
2022-04-24,WI_2,0
2022-04-24,WI_3,0
2022-04-25,CA_1,0
2022-04-25,CA_2,2
2022-04-25,CA_3,3
2022-04-25,CA_4,3
2022-04-25,TX_1,0
2022-04-25,TX_2,0
2022-04-25,TX_3,1
2022-04-25,WI_1,1
2022-04-25,WI_2,0
2022-04-25,WI_3,2
2022-04-26,CA_1,3
2022-04-26,CA_2,1
2022-04-26,CA_3,0
2022-04-26,CA_4,1
2022-04-26,TX_1,0
2022-04-26,TX_2,0
2022-04-26,TX_3,0
2022-04-26,WI_1,6
2022-04-26,WI_2,0
2022-04-26,WI_3,1
2022-04-27,CA_1,1
2022-04-27,CA_2,0
2022-04-27,CA_3,1
2022-04-27,CA_4,0
2022-04-27,TX_1,1
2022-04-27,TX_2,1
2022-04-27,TX_3,1
2022-04-27,WI_1,4
2022-04-27,WI_2,4
2022-04-27,WI_3,2
2022-04-28,CA_1,0
2022-04-28,CA_2,0
2022-04-28,CA_3,2
2022-04-28,CA_4,0
2022-04-28,TX_1,0
2022-04-28,TX_2,0
2022-04-28,TX_3,3
2022-04-28,WI_1,4
2022-04-28,WI_2,0
2022-04-28,WI_3,0
2022-04-29,CA_1,0
2022-04-29,CA_2,0
2022-04-29,CA_3,1
2022-04-29,CA_4,3
2022-04-29,TX_1,0
2022-04-29,TX_2,2
2022-04-29,TX_3,0
2022-04-29,WI_1,4
2022-04-29,WI_2,0
2022-04-29,WI_3,1
2022-04-30,CA_1,2
2022-04-30,CA_2,2
2022-04-30,CA_3,1
2022-04-30,CA_4,2
2022-04-30,TX_1,1
2022-04-30,TX_2,0
2022-04-30,TX_3,0
2022-04-30,WI_1,3
2022-04-30,WI_2,0
2022-04-30,WI_3,0
2022-05-01,CA_1,5
2022-05-01,CA_2,2
2022-05-01,CA_3,4
2022-05-01,CA_4,3
2022-05-01,TX_1,3
2022-05-01,TX_2,0
2022-05-01,TX_3,0
2022-05-01,WI_1,0
2022-05-01,WI_2,1
2022-05-01,WI_3,2
2022-05-02,CA_1,5
2022-05-02,CA_2,4
2022-05-02,CA_3,3
2022-05-02,CA_4,0
2022-05-02,TX_1,0
2022-05-02,TX_2,1
2022-05-02,TX_3,0
2022-05-02,WI_1,3
2022-05-02,WI_2,1
2022-05-02,WI_3,7
2022-05-03,CA_1,9
2022-05-03,CA_2,6
2022-05-03,CA_3,9
2022-05-03,CA_4,1
2022-05-03,TX_1,0
2022-05-03,TX_2,0
2022-05-03,TX_3,1
2022-05-03,WI_1,3
2022-05-03,WI_2,1
2022-05-03,WI_3,3
2022-05-04,CA_1,2
2022-05-04,CA_2,6
2022-05-04,CA_3,3
2022-05-04,CA_4,1
2022-05-04,TX_1,1
2022-05-04,TX_2,0
2022-05-04,TX_3,4
2022-05-04,WI_1,4
2022-05-04,WI_2,0
2022-05-04,WI_3,1
2022-05-05,CA_1,5
2022-05-05,CA_2,3
2022-05-05,CA_3,7
2022-05-05,CA_4,1
2022-05-05,TX_1,0
2022-05-05,TX_2,1
2022-05-05,TX_3,1
2022-05-05,WI_1,2
2022-05-05,WI_2,0
2022-05-05,WI_3,2
2022-05-06,CA_1,6
2022-05-06,CA_2,4
2022-05-06,CA_3,7
2022-05-06,CA_4,0
2022-05-06,TX_1,0
2022-05-06,TX_2,2
2022-05-06,TX_3,0
2022-05-06,WI_1,6
2022-05-06,WI_2,0
2022-05-06,WI_3,0
2022-05-07,CA_1,1
2022-05-07,CA_2,4
2022-05-07,CA_3,7
2022-05-07,CA_4,0
2022-05-07,TX_1,0
2022-05-07,TX_2,0
2022-05-07,TX_3,4
2022-05-07,WI_1,1
2022-05-07,WI_2,0
2022-05-07,WI_3,0
2022-05-08,CA_1,7
2022-05-08,CA_2,0
2022-05-08,CA_3,3
2022-05-08,CA_4,2
2022-05-08,TX_1,0
2022-05-08,TX_2,3
2022-05-08,TX_3,3
2022-05-08,WI_1,5
2022-05-08,WI_2,0
2022-05-08,WI_3,4
2022-05-09,CA_1,0
2022-05-09,CA_2,2
2022-05-09,CA_3,2
2022-05-09,CA_4,1
2022-05-09,TX_1,0
2022-05-09,TX_2,0
2022-05-09,TX_3,0
2022-05-09,WI_1,0
2022-05-09,WI_2,0
2022-05-09,WI_3,1
2022-05-10,CA_1,2
2022-05-10,CA_2,4
2022-05-10,CA_3,3
2022-05-10,CA_4,1
2022-05-10,TX_1,2
2022-05-10,TX_2,0
2022-05-10,TX_3,0
2022-05-10,WI_1,0
2022-05-10,WI_2,2
2022-05-10,WI_3,1
2022-05-11,CA_1,5
2022-05-11,CA_2,8
2022-05-11,CA_3,4
2022-05-11,CA_4,0
2022-05-11,TX_1,0
2022-05-11,TX_2,1
2022-05-11,TX_3,1
2022-05-11,WI_1,0
2022-05-11,WI_2,0
2022-05-11,WI_3,5
2022-05-12,CA_1,5
2022-05-12,CA_2,2
2022-05-12,CA_3,3
2022-05-12,CA_4,0
2022-05-12,TX_1,0
2022-05-12,TX_2,0
2022-05-12,TX_3,3
2022-05-12,WI_1,0
2022-05-12,WI_2,0
2022-05-12,WI_3,1
2022-05-13,CA_1,2
2022-05-13,CA_2,0
2022-05-13,CA_3,0
2022-05-13,CA_4,0
2022-05-13,TX_1,5
2022-05-13,TX_2,1
2022-05-13,TX_3,1
2022-05-13,WI_1,0
2022-05-13,WI_2,0
2022-05-13,WI_3,3
2022-05-14,CA_1,3
2022-05-14,CA_2,3
2022-05-14,CA_3,2
2022-05-14,CA_4,1
2022-05-14,TX_1,0
2022-05-14,TX_2,0
2022-05-14,TX_3,1
2022-05-14,WI_1,1
2022-05-14,WI_2,0
2022-05-14,WI_3,2
2022-05-15,CA_1,0
2022-05-15,CA_2,1
2022-05-15,CA_3,4
2022-05-15,CA_4,0
2022-05-15,TX_1,1
2022-05-15,TX_2,1
2022-05-15,TX_3,0
2022-05-15,WI_1,3
2022-05-15,WI_2,0
2022-05-15,WI_3,2
2022-05-16,CA_1,4
2022-05-16,CA_2,1
2022-05-16,CA_3,1
2022-05-16,CA_4,0
2022-05-16,TX_1,0
2022-05-16,TX_2,0
2022-05-16,TX_3,3
2022-05-16,WI_1,6
2022-05-16,WI_2,1
2022-05-16,WI_3,5
2022-05-17,CA_1,1
2022-05-17,CA_2,6
2022-05-17,CA_3,7
2022-05-17,CA_4,0
2022-05-17,TX_1,0
2022-05-17,TX_2,0
2022-05-17,TX_3,0
2022-05-17,WI_1,3
2022-05-17,WI_2,0
2022-05-17,WI_3,5
2022-05-18,CA_1,1
2022-05-18,CA_2,1
2022-05-18,CA_3,3
2022-05-18,CA_4,1
2022-05-18,TX_1,0
2022-05-18,TX_2,4
2022-05-18,TX_3,2
2022-05-18,WI_1,4
2022-05-18,WI_2,0
2022-05-18,WI_3,1
2022-05-19,CA_1,7
2022-05-19,CA_2,1
2022-05-19,CA_3,0
2022-05-19,CA_4,1
2022-05-19,TX_1,0
2022-05-19,TX_2,2
2022-05-19,TX_3,3
2022-05-19,WI_1,4
2022-05-19,WI_2,0
2022-05-19,WI_3,1
2022-05-20,CA_1,3
2022-05-20,CA_2,3
2022-05-20,CA_3,1
2022-05-20,CA_4,1
2022-05-20,TX_1,0
2022-05-20,TX_2,0
2022-05-20,TX_3,2
2022-05-20,WI_1,8
2022-05-20,WI_2,0
2022-05-20,WI_3,1
2022-05-21,CA_1,0
2022-05-21,CA_2,0
2022-05-21,CA_3,0
2022-05-21,CA_4,1
2022-05-21,TX_1,0
2022-05-21,TX_2,0
2022-05-21,TX_3,0
2022-05-21,WI_1,4
2022-05-21,WI_2,0
2022-05-21,WI_3,0
2022-05-22,CA_1,4
2022-05-22,CA_2,4
2022-05-22,CA_3,2
2022-05-22,CA_4,0
2022-05-22,TX_1,1
2022-05-22,TX_2,1
2022-05-22,TX_3,0
2022-05-22,WI_1,2
2022-05-22,WI_2,0
2022-05-22,WI_3,0
2022-05-23,CA_1,0
2022-05-23,CA_2,0
2022-05-23,CA_3,1
2022-05-23,CA_4,1
2022-05-23,TX_1,0
2022-05-23,TX_2,1
2022-05-23,TX_3,1
2022-05-23,WI_1,1
2022-05-23,WI_2,0
2022-05-23,WI_3,1
2022-05-24,CA_1,8
2022-05-24,CA_2,2
2022-05-24,CA_3,2
2022-05-24,CA_4,1
2022-05-24,TX_1,1
2022-05-24,TX_2,0
2022-05-24,TX_3,4
2022-05-24,WI_1,7
2022-05-24,WI_2,0
2022-05-24,WI_3,1
2022-05-25,CA_1,2
2022-05-25,CA_2,3
2022-05-25,CA_3,1
2022-05-25,CA_4,0
2022-05-25,TX_1,2
2022-05-25,TX_2,0
2022-05-25,TX_3,0
2022-05-25,WI_1,4
2022-05-25,WI_2,1
2022-05-25,WI_3,2
2022-05-26,CA_1,6
2022-05-26,CA_2,0
2022-05-26,CA_3,1
2022-05-26,CA_4,1
2022-05-26,TX_1,1
2022-05-26,TX_2,0
2022-05-26,TX_3,0
2022-05-26,WI_1,5
2022-05-26,WI_2,0
2022-05-26,WI_3,0
2022-05-27,CA_1,2
2022-05-27,CA_2,1
2022-05-27,CA_3,3
2022-05-27,CA_4,1
2022-05-27,TX_1,1
2022-05-27,TX_2,1
2022-05-27,TX_3,2
2022-05-27,WI_1,1
2022-05-27,WI_2,0
2022-05-27,WI_3,1
2022-05-28,CA_1,1
2022-05-28,CA_2,6
2022-05-28,CA_3,6
2022-05-28,CA_4,2
2022-05-28,TX_1,0
2022-05-28,TX_2,2
2022-05-28,TX_3,0
2022-05-28,WI_1,0
2022-05-28,WI_2,0
2022-05-28,WI_3,1
2022-05-29,CA_1,4
2022-05-29,CA_2,2
2022-05-29,CA_3,2
2022-05-29,CA_4,0
2022-05-29,TX_1,0
2022-05-29,TX_2,0
2022-05-29,TX_3,0
2022-05-29,WI_1,9
2022-05-29,WI_2,1
2022-05-29,WI_3,1
2022-05-30,CA_1,3
2022-05-30,CA_2,12
2022-05-30,CA_3,5
2022-05-30,CA_4,0
2022-05-30,TX_1,1
2022-05-30,TX_2,0
2022-05-30,TX_3,0
2022-05-30,WI_1,2
2022-05-30,WI_2,0
2022-05-30,WI_3,7
2022-05-31,CA_1,6
2022-05-31,CA_2,3
2022-05-31,CA_3,1
2022-05-31,CA_4,2
2022-05-31,TX_1,2
2022-05-31,TX_2,0
2022-05-31,TX_3,1
2022-05-31,WI_1,4
2022-05-31,WI_2,2
2022-05-31,WI_3,5
2022-06-01,CA_1,1
2022-06-01,CA_2,4
2022-06-01,CA_3,4
2022-06-01,CA_4,0
2022-06-01,TX_1,2
2022-06-01,TX_2,0
2022-06-01,TX_3,1
2022-06-01,WI_1,3
2022-06-01,WI_2,2
2022-06-01,WI_3,1
2022-06-02,CA_1,2
2022-06-02,CA_2,2
2022-06-02,CA_3,4
2022-06-02,CA_4,1
2022-06-02,TX_1,0
2022-06-02,TX_2,0
2022-06-02,TX_3,1
2022-06-02,WI_1,3
2022-06-02,WI_2,0
2022-06-02,WI_3,10
2022-06-03,CA_1,6
2022-06-03,CA_2,0
2022-06-03,CA_3,5
2022-06-03,CA_4,1
2022-06-03,TX_1,1
2022-06-03,TX_2,3
2022-06-03,TX_3,2
2022-06-03,WI_1,3
2022-06-03,WI_2,0
2022-06-03,WI_3,4
2022-06-04,CA_1,3
2022-06-04,CA_2,1
2022-06-04,CA_3,5
2022-06-04,CA_4,1
2022-06-04,TX_1,0
2022-06-04,TX_2,0
2022-06-04,TX_3,1
2022-06-04,WI_1,3
2022-06-04,WI_2,1
2022-06-04,WI_3,1
2022-06-05,CA_1,2
2022-06-05,CA_2,2
2022-06-05,CA_3,5
2022-06-05,CA_4,0
2022-06-05,TX_1,0
2022-06-05,TX_2,0
2022-06-05,TX_3,2
2022-06-05,WI_1,1
2022-06-05,WI_2,1
2022-06-05,WI_3,2
2022-06-06,CA_1,2
2022-06-06,CA_2,0
2022-06-06,CA_3,0
2022-06-06,CA_4,0
2022-06-06,TX_1,1
2022-06-06,TX_2,2
2022-06-06,TX_3,3
2022-06-06,WI_1,5
2022-06-06,WI_2,2
2022-06-06,WI_3,1
2022-06-07,CA_1,5
2022-06-07,CA_2,1
2022-06-07,CA_3,2
2022-06-07,CA_4,1
2022-06-07,TX_1,1
2022-06-07,TX_2,0
2022-06-07,TX_3,2
2022-06-07,WI_1,0
2022-06-07,WI_2,1
2022-06-07,WI_3,2
2022-06-08,CA_1,2
2022-06-08,CA_2,2
2022-06-08,CA_3,8
2022-06-08,CA_4,0
2022-06-08,TX_1,0
2022-06-08,TX_2,1
2022-06-08,TX_3,0
2022-06-08,WI_1,6
2022-06-08,WI_2,0
2022-06-08,WI_3,4
2022-06-09,CA_1,1
2022-06-09,CA_2,0
2022-06-09,CA_3,2
2022-06-09,CA_4,1
2022-06-09,TX_1,2
2022-06-09,TX_2,2
2022-06-09,TX_3,0
2022-06-09,WI_1,2
2022-06-09,WI_2,0
2022-06-09,WI_3,2
2022-06-10,CA_1,1
2022-06-10,CA_2,7
2022-06-10,CA_3,7
2022-06-10,CA_4,0
2022-06-10,TX_1,0
2022-06-10,TX_2,0
2022-06-10,TX_3,0
2022-06-10,WI_1,2
2022-06-10,WI_2,0
2022-06-10,WI_3,2
2022-06-11,CA_1,0
2022-06-11,CA_2,0
2022-06-11,CA_3,2
2022-06-11,CA_4,0
2022-06-11,TX_1,1
2022-06-11,TX_2,0
2022-06-11,TX_3,2
2022-06-11,WI_1,5
2022-06-11,WI_2,0
2022-06-11,WI_3,1
2022-06-12,CA_1,2
2022-06-12,CA_2,0
2022-06-12,CA_3,3
2022-06-12,CA_4,1
2022-06-12,TX_1,0
2022-06-12,TX_2,0
2022-06-12,TX_3,1
2022-06-12,WI_1,7
2022-06-12,WI_2,0
2022-06-12,WI_3,0
2022-06-13,CA_1,2
2022-06-13,CA_2,0
2022-06-13,CA_3,8
2022-06-13,CA_4,2
2022-06-13,TX_1,0
2022-06-13,TX_2,1
2022-06-13,TX_3,0
2022-06-13,WI_1,1
2022-06-13,WI_2,2
2022-06-13,WI_3,1
2022-06-14,CA_1,4
2022-06-14,CA_2,0
2022-06-14,CA_3,3
2022-06-14,CA_4,15
2022-06-14,TX_1,0
2022-06-14,TX_2,1
2022-06-14,TX_3,8
2022-06-14,WI_1,2
2022-06-14,WI_2,1
2022-06-14,WI_3,2
2022-06-15,CA_1,0
2022-06-15,CA_2,0
2022-06-15,CA_3,2
2022-06-15,CA_4,0
2022-06-15,TX_1,1
2022-06-15,TX_2,0
2022-06-15,TX_3,0
2022-06-15,WI_1,1
2022-06-15,WI_2,1
2022-06-15,WI_3,1
2022-06-16,CA_1,6
2022-06-16,CA_2,0
2022-06-16,CA_3,0
2022-06-16,CA_4,0
2022-06-16,TX_1,0
2022-06-16,TX_2,1
2022-06-16,TX_3,0
2022-06-16,WI_1,2
2022-06-16,WI_2,0
2022-06-16,WI_3,3
2022-06-17,CA_1,0
2022-06-17,CA_2,0
2022-06-17,CA_3,2
2022-06-17,CA_4,0
2022-06-17,TX_1,0
2022-06-17,TX_2,3
2022-06-17,TX_3,0
2022-06-17,WI_1,4
2022-06-17,WI_2,1
2022-06-17,WI_3,5
2022-06-18,CA_1,0
2022-06-18,CA_2,4
2022-06-18,CA_3,5
2022-06-18,CA_4,0
2022-06-18,TX_1,0
2022-06-18,TX_2,2
2022-06-18,TX_3,0
2022-06-18,WI_1,4
2022-06-18,WI_2,0
2022-06-18,WI_3,1
2022-06-19,CA_1,0
2022-06-19,CA_2,1
2022-06-19,CA_3,3
2022-06-19,CA_4,0
2022-06-19,TX_1,1
2022-06-19,TX_2,1
2022-06-19,TX_3,1
2022-06-19,WI_1,3
2022-06-19,WI_2,0
2022-06-19,WI_3,5
2022-06-20,CA_1,0
2022-06-20,CA_2,2
2022-06-20,CA_3,1
2022-06-20,CA_4,1
2022-06-20,TX_1,0
2022-06-20,TX_2,0
2022-06-20,TX_3,0
2022-06-20,WI_1,3
2022-06-20,WI_2,0
2022-06-20,WI_3,6
2022-06-21,CA_1,0
2022-06-21,CA_2,0
2022-06-21,CA_3,5
2022-06-21,CA_4,1
2022-06-21,TX_1,0
2022-06-21,TX_2,0
2022-06-21,TX_3,3
2022-06-21,WI_1,1
2022-06-21,WI_2,0
2022-06-21,WI_3,0
2022-06-22,CA_1,0
2022-06-22,CA_2,0
2022-06-22,CA_3,3
2022-06-22,CA_4,1
2022-06-22,TX_1,1
2022-06-22,TX_2,1
2022-06-22,TX_3,0
2022-06-22,WI_1,7
2022-06-22,WI_2,0
2022-06-22,WI_3,3
2022-06-23,CA_1,0
2022-06-23,CA_2,2
2022-06-23,CA_3,2
2022-06-23,CA_4,1
2022-06-23,TX_1,0
2022-06-23,TX_2,1
2022-06-23,TX_3,0
2022-06-23,WI_1,7
2022-06-23,WI_2,0
2022-06-23,WI_3,1
2022-06-24,CA_1,2
2022-06-24,CA_2,3
2022-06-24,CA_3,3
2022-06-24,CA_4,3
2022-06-24,TX_1,0
2022-06-24,TX_2,1
2022-06-24,TX_3,0
2022-06-24,WI_1,1
2022-06-24,WI_2,0
2022-06-24,WI_3,0
2022-06-25,CA_1,1
2022-06-25,CA_2,0
2022-06-25,CA_3,6
2022-06-25,CA_4,1
2022-06-25,TX_1,0
2022-06-25,TX_2,0
2022-06-25,TX_3,0
2022-06-25,WI_1,7
2022-06-25,WI_2,0
2022-06-25,WI_3,4
2022-06-26,CA_1,0
2022-06-26,CA_2,0
2022-06-26,CA_3,0
2022-06-26,CA_4,0
2022-06-26,TX_1,0
2022-06-26,TX_2,1
2022-06-26,TX_3,0
2022-06-26,WI_1,3
2022-06-26,WI_2,0
2022-06-26,WI_3,0
2022-06-27,CA_1,4
2022-06-27,CA_2,1
2022-06-27,CA_3,2
2022-06-27,CA_4,0
2022-06-27,TX_1,0
2022-06-27,TX_2,0
2022-06-27,TX_3,2
2022-06-27,WI_1,3
2022-06-27,WI_2,0
2022-06-27,WI_3,3
2022-06-28,CA_1,0
2022-06-28,CA_2,1
2022-06-28,CA_3,7
2022-06-28,CA_4,1
2022-06-28,TX_1,0
2022-06-28,TX_2,0
2022-06-28,TX_3,1
2022-06-28,WI_1,3
2022-06-28,WI_2,0
2022-06-28,WI_3,1
2022-06-29,CA_1,6
2022-06-29,CA_2,4
2022-06-29,CA_3,7
2022-06-29,CA_4,0
2022-06-29,TX_1,0
2022-06-29,TX_2,1
2022-06-29,TX_3,0
2022-06-29,WI_1,2
2022-06-29,WI_2,0
2022-06-29,WI_3,5
2022-06-30,CA_1,1
2022-06-30,CA_2,1
2022-06-30,CA_3,0
2022-06-30,CA_4,0
2022-06-30,TX_1,0
2022-06-30,TX_2,0
2022-06-30,TX_3,0
2022-06-30,WI_1,1
2022-06-30,WI_2,0
2022-06-30,WI_3,1
2022-07-01,CA_1,2
2022-07-01,CA_2,1
2022-07-01,CA_3,9
2022-07-01,CA_4,0
2022-07-01,TX_1,0
2022-07-01,TX_2,0
2022-07-01,TX_3,1
2022-07-01,WI_1,2
2022-07-01,WI_2,2
2022-07-01,WI_3,1
2022-07-02,CA_1,7
2022-07-02,CA_2,2
2022-07-02,CA_3,6
2022-07-02,CA_4,1
2022-07-02,TX_1,0
2022-07-02,TX_2,0
2022-07-02,TX_3,0
2022-07-02,WI_1,5
2022-07-02,WI_2,1
2022-07-02,WI_3,0
2022-07-03,CA_1,3
2022-07-03,CA_2,2
2022-07-03,CA_3,7
2022-07-03,CA_4,2
2022-07-03,TX_1,0
2022-07-03,TX_2,4
2022-07-03,TX_3,2
2022-07-03,WI_1,0
2022-07-03,WI_2,1
2022-07-03,WI_3,4
2022-07-04,CA_1,2
2022-07-04,CA_2,1
2022-07-04,CA_3,2
2022-07-04,CA_4,3
2022-07-04,TX_1,0
2022-07-04,TX_2,1
2022-07-04,TX_3,0
2022-07-04,WI_1,0
2022-07-04,WI_2,1
2022-07-04,WI_3,2
2022-07-05,CA_1,1
2022-07-05,CA_2,1
2022-07-05,CA_3,5
2022-07-05,CA_4,1
2022-07-05,TX_1,0
2022-07-05,TX_2,1
2022-07-05,TX_3,3
2022-07-05,WI_1,0
2022-07-05,WI_2,1
2022-07-05,WI_3,2
2022-07-06,CA_1,1
2022-07-06,CA_2,1
2022-07-06,CA_3,1
2022-07-06,CA_4,2
2022-07-06,TX_1,0
2022-07-06,TX_2,1
2022-07-06,TX_3,1
2022-07-06,WI_1,4
2022-07-06,WI_2,1
2022-07-06,WI_3,3
2022-07-07,CA_1,5
2022-07-07,CA_2,0
2022-07-07,CA_3,1
2022-07-07,CA_4,2
2022-07-07,TX_1,0
2022-07-07,TX_2,3
2022-07-07,TX_3,4
2022-07-07,WI_1,1
2022-07-07,WI_2,0
2022-07-07,WI_3,4
2022-07-08,CA_1,0
2022-07-08,CA_2,0
2022-07-08,CA_3,8
2022-07-08,CA_4,0
2022-07-08,TX_1,0
2022-07-08,TX_2,0
2022-07-08,TX_3,1
2022-07-08,WI_1,8
2022-07-08,WI_2,1
2022-07-08,WI_3,1
2022-07-09,CA_1,0
2022-07-09,CA_2,0
2022-07-09,CA_3,4
2022-07-09,CA_4,0
2022-07-09,TX_1,0
2022-07-09,TX_2,2
2022-07-09,TX_3,2
2022-07-09,WI_1,4
2022-07-09,WI_2,2
2022-07-09,WI_3,6
2022-07-10,CA_1,0
2022-07-10,CA_2,0
2022-07-10,CA_3,0
2022-07-10,CA_4,2
2022-07-10,TX_1,0
2022-07-10,TX_2,0
2022-07-10,TX_3,0
2022-07-10,WI_1,1
2022-07-10,WI_2,0
2022-07-10,WI_3,0
2022-07-11,CA_1,0
2022-07-11,CA_2,0
2022-07-11,CA_3,0
2022-07-11,CA_4,2
2022-07-11,TX_1,0
2022-07-11,TX_2,0
2022-07-11,TX_3,1
2022-07-11,WI_1,0
2022-07-11,WI_2,1
2022-07-11,WI_3,1
2022-07-12,CA_1,0
2022-07-12,CA_2,0
2022-07-12,CA_3,4
2022-07-12,CA_4,0
2022-07-12,TX_1,0
2022-07-12,TX_2,1
2022-07-12,TX_3,1
2022-07-12,WI_1,9
2022-07-12,WI_2,2
2022-07-12,WI_3,4
2022-07-13,CA_1,0
2022-07-13,CA_2,2
2022-07-13,CA_3,3
2022-07-13,CA_4,0
2022-07-13,TX_1,0
2022-07-13,TX_2,1
2022-07-13,TX_3,2
2022-07-13,WI_1,5
2022-07-13,WI_2,1
2022-07-13,WI_3,4
2022-07-14,CA_1,0
2022-07-14,CA_2,5
2022-07-14,CA_3,1
2022-07-14,CA_4,0
2022-07-14,TX_1,0
2022-07-14,TX_2,0
2022-07-14,TX_3,2
2022-07-14,WI_1,0
2022-07-14,WI_2,0
2022-07-14,WI_3,4
2022-07-15,CA_1,0
2022-07-15,CA_2,4
2022-07-15,CA_3,2
2022-07-15,CA_4,0
2022-07-15,TX_1,0
2022-07-15,TX_2,0
2022-07-15,TX_3,1
2022-07-15,WI_1,0
2022-07-15,WI_2,1
2022-07-15,WI_3,2
2022-07-16,CA_1,0
2022-07-16,CA_2,0
2022-07-16,CA_3,0
2022-07-16,CA_4,0
2022-07-16,TX_1,0
2022-07-16,TX_2,1
2022-07-16,TX_3,2
2022-07-16,WI_1,1
2022-07-16,WI_2,0
2022-07-16,WI_3,2
2022-07-17,CA_1,1
2022-07-17,CA_2,3
2022-07-17,CA_3,4
2022-07-17,CA_4,0
2022-07-17,TX_1,0
2022-07-17,TX_2,1
2022-07-17,TX_3,0
2022-07-17,WI_1,1
2022-07-17,WI_2,1
2022-07-17,WI_3,2
2022-07-18,CA_1,0
2022-07-18,CA_2,0
2022-07-18,CA_3,6
2022-07-18,CA_4,0
2022-07-18,TX_1,0
2022-07-18,TX_2,0
2022-07-18,TX_3,2
2022-07-18,WI_1,0
2022-07-18,WI_2,0
2022-07-18,WI_3,5
2022-07-19,CA_1,0
2022-07-19,CA_2,1
2022-07-19,CA_3,2
2022-07-19,CA_4,0
2022-07-19,TX_1,0
2022-07-19,TX_2,1
2022-07-19,TX_3,1
